| Series   |   Mass |   Trise |   kpush | EOS   |   EOS int |     xi175 |    xi200 |   Outcome |   M_rem |   M_collapse |   M_Fe |   M_CO |   M_He |    M_H |      E_exp | t_exp            | machine   | working_dir                                                                                              | target_dir                                                                                               |
| u        |   13   |     0.4 |  4.25   | SFHo  |         1 |  0.502985 | 0.220555 |         0 | 1.48008 |       12.999 |  1.491 |  2.527 |  3.694 |  9.306 |  1.52393   | 0.36895747262905 | dhruva    | /data/newolfe/sneos_runs_hydro/u13.0_SFHo_JeNlmy0g                                                       | /nucastro3/SNEOS/hydro/SFHo/u_series/u13.0_SFHo_JeNlmy0g                                                 |
| u        |   14   |     0.4 |  4.318  | SFHo  |         1 |  0.517063 | 0.263171 |         0 | 1.46352 |       13.999 |  1.477 |  2.783 |  4.02  |  9.979 |  1.76948   | 0.38565393122332 | dhruva    | /data/newolfe/sneos_runs_hydro/u14.0_SFHo_wa7ItWqC                                                       | /nucastro3/SNEOS/hydro/SFHo/u_series/u14.0_SFHo_wa7ItWqC                                                 |
| u        |   15   |     0.4 |  4.32   | SFHo  |         1 |  0.514712 | 0.265755 |         0 | 1.48245 |       14.999 |  1.44  |  3.005 |  4.328 | 10.67  |  1.55726   | 0.37098744842167 | dhruva    | /data/newolfe/sneos_runs_hydro/u15.0_SFHo_ZKxc64Tg                                                       | /nucastro3/SNEOS/hydro/SFHo/u_series/u15.0_SFHo_ZKxc64Tg                                                 |
| u        |   16   |     0.4 |  3.907  | SFHo  |         1 |  0.699768 | 0.407177 |         0 | 1.54576 |       15.998 |  1.4   |  3.261 |  4.655 | 11.343 |  1.88158   | 0.37362282644891 | dhruva    | /data/newolfe/sneos_runs_hydro/u16.0_SFHo_PXwxroR8                                                       | /nucastro3/SNEOS/hydro/SFHo/u_series/u16.0_SFHo_PXwxroR8                                                 |
| z        |   35   |     0.4 |  0      | SFHo  |         1 |  1.59937  | 0.944473 |         2 | 9.56    |       35.004 |  1.796 | 11.401 | 13.601 | 21.402 | -1.07173   | nan              | dhruva    | /data/newolfe/sneos_runs_hydro/z35.0_SFHo_rA3mOKFT                                                       | /nucastro3/SNEOS/hydro/SFHo/z_series/z35.0_SFHo_rA3mOKFT                                                 |
| z        |   37   |     0.4 |  0      | SFHo  |         1 |  1.66463  | 1.00028  |         2 | 9.576   |       37.004 |  1.851 | 12.217 | 13.623 | 23.381 | -1.33532   | nan              | dhruva    | /data/newolfe/sneos_runs_hydro/z37.0_SFHo_R6lotBRI                                                       | /nucastro3/SNEOS/hydro/SFHo/z_series/z37.0_SFHo_R6lotBRI                                                 |
| z        |   38   |     0.4 |  0      | SFHo  |         1 |  1.6545   | 1.04658  |         2 | 9.577   |       38.004 |  1.854 | 12.731 | 15.162 | 22.842 | -1.52415   | nan              | dhruva    | /data/newolfe/sneos_runs_hydro/z38.0_SFHo_d3bBLg9a                                                       | /nucastro3/SNEOS/hydro/SFHo/z_series/z38.0_SFHo_d3bBLg9a                                                 |
| z        |   40   |     0.4 |  0      | SFHo  |         1 |  1.65469  | 1.04781  |         2 | 9.569   |       40.004 |  1.9   | 13.851 | 16.517 | 23.487 | -2.03424   | nan              | dhruva    | /data/newolfe/sneos_runs_hydro/z40.0_SFHo_Unptoav7                                                       | /nucastro3/SNEOS/hydro/SFHo/z_series/z40.0_SFHo_Unptoav7                                                 |
| s        |   39   |     0.4 |  0.8467 | SFHx  |         2 |  1.21005  | 0.656166 |         0 | 1.82993 |        8.546 |  1.636 |  6.911 |  0     |  0     |  0.229804  | 0.80485850686567 | dhruva    | /data/newolfe/sneos_runs_hydro/s39.0_SFHx_K4vvq7ZT                                                       | /nucastro3/SNEOS/hydro/SFHx/s_series/s39.0_SFHx_K4vvq7ZT                                                 |
| s        |   13   |     0.4 |  3.872  | SFHx  |         2 |  0.232738 | 0.138533 |         0 | 1.33806 |       11.36  |  1.342 |  2.319 |  3.434 |  7.926 |  0.974028  | 0.36536419090055 | dhruva    | /data/newolfe/sneos_runs_hydro/s13.0_SFHx_Bs5QKc4D                                                       | /nucastro3/SNEOS/hydro/SFHx/s_series/s13.0_SFHx_Bs5QKc4D                                                 |
| s        |   14   |     0.4 |  4.256  | SFHx  |         2 |  0.480641 | 0.222996 |         0 | 1.47266 |       11.966 |  1.437 |  2.621 |  3.783 |  8.184 |  1.37072   | 0.37527121053653 | dhruva    | /data/newolfe/sneos_runs_hydro/s14.0_SFHx_6CVndzhp                                                       | /nucastro3/SNEOS/hydro/SFHx/s_series/s14.0_SFHx_6CVndzhp                                                 |
| s        |   15   |     0.4 |  4.321  | SFHx  |         2 |  0.574078 | 0.283831 |         0 | 1.50501 |       12.642 |  1.554 |  2.937 |  4.127 |  8.515 |  1.59999   | 0.37793967551775 | dhruva    | /data/newolfe/sneos_runs_hydro/s15.0_SFHx_Ug5sTCOU                                                       | /nucastro3/SNEOS/hydro/SFHx/s_series/s15.0_SFHx_Ug5sTCOU                                                 |
| s        |   27   |     0.4 |  4.283  | SFHx  |         2 |  0.507474 | 0.315766 |         0 | 1.48372 |       12.45  |  1.507 |  7.196 |  9.095 |  3.355 |  0.967212  | 0.32480622495035 | dhruva    | /data/newolfe/sneos_runs_hydro/s27.0_SFHx_ToEdxXbm                                                       | /nucastro3/SNEOS/hydro/SFHx/s_series/s27.0_SFHx_ToEdxXbm                                                 |
| s        |   26   |     0.4 |  2.034  | SFHx  |         2 |  1.09573  | 0.584371 |         0 | 1.70598 |       12.942 |  1.61  |  6.869 |  8.67  |  4.272 |  0.585389  | 0.47293311855585 | dhruva    | /data/newolfe/sneos_runs_hydro/s26.0_SFHx_pQ0OHc8v                                                       | /nucastro3/SNEOS/hydro/SFHx/s_series/s26.0_SFHx_pQ0OHc8v                                                 |
| s        |   28   |     0.4 |  4.292  | SFHx  |         2 |  0.500395 | 0.310999 |         0 | 1.4774  |       12.67  |  1.505 |  8.225 |  9.411 |  3.26  |  0.936245  | 0.31225724835205 | dhruva    | /data/newolfe/sneos_runs_hydro/s28.0_SFHx_8YcEc52X                                                       | /nucastro3/SNEOS/hydro/SFHx/s_series/s28.0_SFHx_8YcEc52X                                                 |
| s        |   30   |     0.4 |  4.054  | SFHx  |         2 |  0.589479 | 0.381233 |         0 | 1.49873 |       12.243 |  1.462 |  9.121 | 10.014 |  2.23  |  1.32168   | 0.40903268408437 | dhruva    | /data/newolfe/sneos_runs_hydro/s30.0_SFHx_3A5brojk                                                       | /nucastro3/SNEOS/hydro/SFHx/s_series/s30.0_SFHx_3A5brojk                                                 |
| u        |   17   |     0.4 |  4.091  | SFHx  |         2 |  0.278123 | 0.177453 |         0 | 1.36152 |       16.998 |  1.526 |  3.53  |  4.996 | 12.002 |  1.03824   | 0.28327474357586 | dhruva    | /data/newolfe/sneos_runs_hydro/u17.0_SFHx_46qQpJso                                                       | /nucastro3/SNEOS/hydro/SFHx/u_series/u17.0_SFHx_46qQpJso                                                 |
| u        |   13   |     0.4 |  4.25   | SFHx  |         2 |  0.503878 | 0.22085  |         0 | 1.48293 |       12.999 |  1.491 |  2.527 |  3.694 |  9.306 |  1.39208   | 0.38378563446754 | dhruva    | /data/newolfe/sneos_runs_hydro/u13.0_SFHx_2wfWOPaP                                                       | /nucastro3/SNEOS/hydro/SFHx/u_series/u13.0_SFHx_2wfWOPaP                                                 |
| s        |   17   |     0.4 |  4.272  | SFHx  |         2 |  0.348493 | 0.229652 |         0 | 1.38171 |       13.838 |  1.404 |  3.626 |  4.864 |  8.974 |  1.20108   | 0.34665528920341 | dhruva    | /data/newolfe/sneos_runs_hydro/s17.0_SFHx_N9yK4ESf                                                       | /nucastro3/SNEOS/hydro/SFHx/s_series/s17.0_SFHx_N9yK4ESf                                                 |
| u        |   30   |     0.4 |  1.985  | SFHx  |         2 |  1.141    | 0.587684 |         0 | 1.71424 |       29.985 |  1.584 |  8.881 | 10.605 | 19.38  |  0.614312  | 0.47796605480265 | dhruva    | /data/newolfe/sneos_runs_hydro/u30.0_SFHx_Sp6FjTPM                                                       | /nucastro3/SNEOS/hydro/SFHx/u_series/u30.0_SFHx_Sp6FjTPM                                                 |
| u        |   27   |     0.4 |  3.271  | SFHx  |         2 |  1.0235   | 0.48485  |         0 | 1.65063 |       26.99  |  1.605 |  7.356 |  9.07  | 17.919 |  0.681397  | 0.37190736244215 | dhruva    | /data/newolfe/sneos_runs_hydro/u27.0_SFHx_Cv4Cdx32                                                       | /nucastro3/SNEOS/hydro/SFHx/u_series/u27.0_SFHx_Cv4Cdx32                                                 |
| w        |   21   |     0.4 |  4.174  | BHBlp |         3 |  0.301659 | 0.196961 |         0 | 1.38046 |       16.161 |  1.458 |  5.314 |  6.62  |  9.541 |  0.991783  | 0.38141429409773 | dhruva    | /data/newolfe/sneos_runs_hydro/w21.0_BHBlp_2Gqv7Ca6                                                      | /nucastro3/SNEOS/hydro/BHBlp/w_series/w21.0_BHBlp_2Gqv7Ca6                                               |
| s        |   33   |     0.4 |  4.113  | TM1   |         4 |  0.685065 | 0.369007 |         0 | 1.56493 |       11.44  |  1.512 |  8.932 | 11.32  |  0.12  |  1.2373    | 0.34637143676686 | dhruva    | /data/newolfe/sneos_runs_hydro/s33.0_TM1_X1RbGv7A                                                        | /nucastro3/SNEOS/hydro/TM1/s_series/s33.0_TM1_X1RbGv7A                                                   |
| s        |   25   |     0.4 |  1.552  | TM1   |         4 |  1.16035  | 0.615355 |         0 | 1.78998 |       12.531 |  1.62  |  7.131 |  8.364 |  4.167 |  0.398576  | 0.55364598243109 | dhruva    | /data/newolfe/sneos_runs_hydro/s25.0_TM1_h2f67kIT                                                        | /nucastro3/SNEOS/hydro/TM1/s_series/s25.0_TM1_h2f67kIT                                                   |
| s        |   34   |     0.4 |  3.771  | NL3   |         5 |  0.86882  | 0.427123 |         0 | 1.61402 |       11.775 |  1.529 | 10.246 |  0     |  0     |  1.17091   | 0.36591235167816 | dhruva    | /data/newolfe/sneos_runs_hydro/s34.0_NL3_ruEOZcY3                                                        | /nucastro3/SNEOS/hydro/NL3/s_series/s34.0_NL3_ruEOZcY3                                                   |
| z        |   27   |     0.4 |  4.086  | NL3   |         5 |  0.73058  | 0.374767 |         0 | 1.57064 |       27.003 |  1.54  |  7.875 |  9.198 | 17.805 |  1.05936   | 0.32823396905739 | dhruva    | /data/newolfe/sneos_runs_hydro/z27.0_NL3_qFVgRP7E                                                        | /nucastro3/SNEOS/hydro/NL3/z_series/z27.0_NL3_qFVgRP7E                                                   |
| s        |   32   |     0.4 |  4.256  | TM1   |         4 |  0.555043 | 0.328204 |         0 | 1.51656 |       11.995 |  1.481 |  8.349 | 10.441 |  1.553 |  1.25526   | 0.34229078471981 | dhruva    | /data/newolfe/sneos_runs_hydro/s32.0_TM1_VaHknXYf                                                        | /nucastro3/SNEOS/hydro/TM1/s_series/s32.0_TM1_VaHknXYf                                                   |
| u        |   28   |     0.4 |  2.539  | TM1   |         4 |  1.0642   | 0.548188 |         0 | 1.72125 |       27.988 |  1.561 |  8.082 |  9.826 | 18.162 |  0.716859  | 0.45170697213283 | dhruva    | /data/newolfe/sneos_runs_hydro/u28.0_TM1_ucjlWp37                                                        | /nucastro3/SNEOS/hydro/TM1/u_series/u28.0_TM1_ucjlWp37                                                   |
| w        |   20   |     0.4 |  3.436  | BHBlp |         3 |  0.971191 | 0.467736 |         0 | 1.64805 |       15.93  |  1.548 |  4.971 |  6.206 |  9.724 |  1.20224   | 0.42159374842544 | dhruva    | /data/newolfe/sneos_runs_hydro/w20.0_BHBlp_YB1zGgJY                                                      | /nucastro3/SNEOS/hydro/BHBlp/w_series/w20.0_BHBlp_YB1zGgJY                                               |
| s        |   35   |     0.4 |  4.255  | NL3   |         5 |  0.573542 | 0.328309 |         0 | 1.52533 |       10.64  |  1.488 |  9.152 |  0     |  0     |  1.24588   | 0.33362138438964 | dhruva    | /data/newolfe/sneos_runs_hydro/s35.0_NL3_oVYV9Mnp                                                        | /nucastro3/SNEOS/hydro/NL3/s_series/s35.0_NL3_oVYV9Mnp                                                   |
| w        |   32   |     0.4 |  3.692  | BHBlp |         3 |  0.881476 | 0.437648 |         0 | 1.61406 |       13.414 |  1.536 | 10.07  | 11.27  |  2.144 |  0.807765  | 0.40553311549111 | dhruva    | /data/newolfe/sneos_runs_hydro/w32.0_BHBlp_S6qeg5ru                                                      | /nucastro3/SNEOS/hydro/BHBlp/w_series/w32.0_BHBlp_S6qeg5ru                                               |
| s        |   24   |     0.4 |  0      | TM1   |         4 |  1.46255  | 0.849843 |         4 | 6.841   |       14.011 |  1.663 |  6.562 |  7.783 |  6.229 | -0.122112  | nan              | dhruva    | /data/newolfe/sneos_runs_hydro/s24.0_TM1_S4MlcvBr                                                        | /nucastro3/SNEOS/hydro/TM1/s_series/s24.0_TM1_S4MlcvBr                                                   |
| z        |   12   |     0.4 |  2.777  | NL3   |         5 |  0.070751 | 0.021804 |         0 | 1.29013 |       12.001 |  1.34  |  1.81  |  2.54  |  9.461 |  0.639614  | 0.41540442188240 | dhruva    | /data/newolfe/sneos_runs_hydro/z12.0_NL3_zSaeA89c                                                        | /nucastro3/SNEOS/hydro/NL3/z_series/z12.0_NL3_zSaeA89c                                                   |
| s        |   27   |     0.4 |  4.281  | TM1   |         4 |  0.510435 | 0.317103 |         0 | 1.51245 |       12.45  |  1.507 |  7.196 |  9.095 |  3.355 |  1.16037   | 0.32544495828059 | dhruva    | /data/newolfe/sneos_runs_hydro/s27.0_TM1_kREYoeBI                                                        | /nucastro3/SNEOS/hydro/TM1/s_series/s27.0_TM1_kREYoeBI                                                   |
| w        |   22   |     0.4 |  3.175  | BHBlp |         3 |  1.00856  | 0.494276 |         0 | 1.66766 |       16.166 |  1.553 |  5.787 |  7.026 |  9.139 |  1.09419   | 0.44427726099887 | dhruva    | /data/newolfe/sneos_runs_hydro/w22.0_BHBlp_B2DWQaRC                                                      | /nucastro3/SNEOS/hydro/BHBlp/w_series/w22.0_BHBlp_B2DWQaRC                                               |
| z        |   21   |     0.4 |  4.06   | NL3   |         5 |  0.274033 | 0.171096 |         0 | 1.37414 |       21.002 |  1.462 |  4.967 |  6.187 | 14.815 |  1.04807   | 0.33246199465271 | dhruva    | /data/newolfe/sneos_runs_hydro/z21.0_NL3_Fdk5YSLg                                                        | /nucastro3/SNEOS/hydro/NL3/z_series/z21.0_NL3_Fdk5YSLg                                                   |
| u        |   19   |     0.4 |  4.141  | TM1   |         4 |  0.309841 | 0.188576 |         0 | 1.44374 |       18.997 |  1.451 |  4.356 |  5.892 | 13.105 |  1.13388   | 0.30198760557422 | dhruva    | /data/newolfe/sneos_runs_hydro/u19.0_TM1_plmLe2cq                                                        | /nucastro3/SNEOS/hydro/TM1/u_series/u19.0_TM1_plmLe2cq                                                   |
| z        |   15   |     0.4 |  3.866  | NL3   |         5 |  0.225451 | 0.137675 |         0 | 1.35555 |       15.002 |  1.325 |  2.739 |  3.8   | 11.201 |  1.05801   | 0.43035372128054 | dhruva    | /data/newolfe/sneos_runs_hydro/z15.0_NL3_41CpcbE6                                                        | /nucastro3/SNEOS/hydro/NL3/z_series/z15.0_NL3_41CpcbE6                                                   |
